^PLATFORM = GPL5
!Platform_title = Dmel.testis.1.0
!Platform_geo_accession = GPL5
!Platform_status = Public on Oct 08 2000
!Platform_submission_date = Oct 03 2000
!Platform_last_update_date = Oct 28 2005
!Platform_technology = spotted DNA/cDNA
!Platform_distribution = non-commercial
!Platform_organism = Drosophila melanogaster
!Platform_taxid = 7227
!Platform_description = The array was assembled using 1,681 testes ESTs, representing 1,527 Drosophila melanogaster EST sequences and 144 anonymous clones from the bs collection (CLONE_ID).
!Platform_description = An aliquot of the same DNA preparation used in the sequencing reactions (GB_ACC), diluted 2/50 in TE, provided material for the PCRs.
!Platform_description = Inserts were PCR amplified (1X PCR buffer [Life Technologies], 1.5 mM MgCl2, 0.2 mM dNTPs, 1 µM T7 22-mer primer, 1 µM T3 20-mer primer, 2 µl of plasmid DNA dilution [approximately 10 ng], 0.035 U/µl recombinant Taq DNA polymerase [Life Technologies], in a volume of 100 µl, cycled 94C 2 min, 30X[94 C 0.5 min, 55 C 0.5 min, 2.5 min 72 C], 10 min 72 C in a PTC-225 DNA Engine Tetrad [MJ Research]), and successful amplification was confirmed by agarose gel electrophoresis (PCR-QC:  passed = product present, failed = no product).
!Platform_description = Samples of approximately 5 nl of 250 µg/ml DNA, in 0.1 N NaOH were printed in 300 µm spots in subarrays (SUB-ARRAY) of 12 x 12 clones (ROW and COLUMN indicated) at 665 µm spacing on Supercharge nytran membranes (Schleicher & Schuell) using a GMS 417 arrayer (Genetic Microsystems).
!Platform_description = Subarrays were printed in duplicate (DUPLICATE a or b).
!Platform_description = Printing was validated (SPOT_QC) by hybridization of one array with the short vector sequence common to all amplicons (pBluescript SK, 626-791 bp).
!Platform_description = SPOT_QC values are hybridization intensity.  BEST-HIT and associated E value for ESTs aligned with the nr database are given.
!Platform_description = Keywords = germline sex testis, membrane, filter
!Platform_pubmed_id = 11116097
!Platform_contributor = B,,Oliver
!Platform_contributor = J,,Andrews
!Platform_contributor = G,G,Bouffard
!Platform_contributor = C,,Cheadle
!Platform_contributor = J,,Lu
!Platform_contributor = K,G,Becker
!Platform_contact_name = Brian,,Oliver
!Platform_contact_email = briano@helix.nih.gov
!Platform_contact_phone = 301-496-5495
!Platform_contact_laboratory = Developmental Genomics
!Platform_contact_department = LCDB
!Platform_contact_institute = NIDDK, NIH
!Platform_contact_address = 50 South Drive
!Platform_contact_city = Bethesda
!Platform_contact_state = MD
!Platform_contact_zip/postal_code = 20892
!Platform_contact_country = USA
!Platform_sample_id = GSM3
!Platform_sample_id = GSM4
!Platform_sample_id = GSM5
!Platform_sample_id = GSM6
!Platform_sample_id = GSM7
!Platform_sample_id = GSM8
!Platform_sample_id = GSM9
!Platform_sample_id = GSM10
!Platform_series_id = GSE462
!Platform_data_row_count = 3456
#ID = 
#GB_ACC = GenBank accession number LINK_PRE:"http://www.ncbi.nlm.nih.gov/nuccore/?term="
#BSCC_ID = bs collection clone identifier
#CLONE_ID = Flybase identifier LINK_PRE:"http://flybase.bio.indiana.edu/.bin/fbidq.html?"
#SUB-ARRAY = sub-array number
#DUPLICATE = dupilcate number
#ROW = row number
#COLUMN = column number
#PCR_QC = PCR quality control
#SPOT_ID = spot identifier
#BEST_HIT = BLAST best hit against nr database
#E_VAL = E value of best hit
#SPOT_QC = spot quality control
!platform_table_begin
ID	GB_ACC	BSCC_ID	CLONE_ID	SUB-ARRAY	DUPLICATE	ROW	COLUMN	PCR_QC	SPOT_ID	BEST_HIT	E_VAL	SPOT_QC
1061	AI946081	bs20f07	FBgn0038708	8	a	5	5	passed		gi|1711573|sp|P53596|SUCA_CAEEL PROBABLE SUCCINYL-COA LIGASE [GDP-FORMING] ALPHA-CHAIN,MITOCHONDRIAL PRECURSOR (SUCCINYL-COA SYNTHETASE, ALPHACHAIN) (SCS-ALPHA) >gi|3874024|emb|CAA94107.1| (Z70203)Similarity to Rat succinyl-CoA synthetase alpha chain(SW:SUCA_RAT); cDNA EST EMBL:M88968 comes from thisgene; cDNA EST EMBL:M89252 comes from this gene; cDNAEST CEMSG14F comes from this gene; cDNA EST CEMSB36Fcom...	2.00E-38	16390
1062	AI946122	bs21b08	FBgn0036438	8	a	5	6	passed				14707
1063	AI946164	bs21f07	FBgn0051872	8	a	5	7	passed		gi|3687744 (AF063014) yolk polypeptide 2 [Plodia interpunctella]	1.00E-22	14584
1064	AI946202	bs22a10	FBgn0034651	8	a	5	8	passed		gi|4507873|ref|NP_003363.1|PVBP1| von Hippel-Lindau binding protein 1 >gi|3212112|emb|CAA76761|(Y17394) prefoldin subunit 3 [Homo sapiens]	1.00E-14	12781
1065	BE662157	bs25b07	FBgn0045190	8	a	5	9	passed				6528
1066		bs25g01		8	a	5	10	passed	clone bs25g01			5872
1067	AI946463	bs26d11	FBgn0038697	8	a	5	11	passed				9718
1068	AI946495	bs27a09	FBgn0032955	8	a	5	12	passed				5864
1069	AI945747	bs16d05	FBgn0052984	8	a	6	1	passed		gi|3875997|emb|CAA98260.1| (Z73972) predicted using Genefinder [Caenorhabditis elegans]	9.00E-07	28453
1070	AI945795	bs16h12	FBgn0034097	8	a	6	2	passed				17610
1071	AI945839	bs17d12	FBgn0024558	8	a	6	3	passed		gi|5679126|gb|AAD46869.1|AF160929_1 (AF160929) BcDNA.LD12153 [Drosophila melanogaster]	2.00E-53	12296
1072	AI945877	bs17h05	FBgn0061197	8	a	6	4	passed				18713
1073	AI946077	bs20f03	FBgn0050415	8	a	6	5	passed				13319
1074	AI946120	bs21b05	FBgn0045224	8	a	6	6	passed				15133
1075	AI946160	bs21f03	FBgn0050497	8	a	6	7	passed				10208
1076	AI946198	bs22a06	FBgn0038952	8	a	6	8	passed				9504
1077	BE662155	bs25b03	FBgn0040777	8	a	6	9	passed				5691
1078	AI946428	bs25f09	FBgn0000093	8	a	6	10	passed		gi|112707|sp|P16909|18C_DROME HISTONE-LIKE PROTEIN 18C >gi|85229|pir||B31751 hypothetical intronprotein 18c - fruit fly (Drosophila sp.)>gi|295753|emb|CAA34836| (X16962) R1 18c [Drosophilamelanogaster]	3.00E-41	5561
1079	AI946461	bs26d08	FBgn0034082	8	a	6	11	failed				5276
1080	AI946492	bs27a06	FBgn0037120	8	a	6	12	failed				3394
1081	AI945591	bs14e11	FBgn0004237	8	a	7	1	passed		gi|1346959|sp|P48810|RB87_DROME HETEROGENEOUS NUCLEAR RIBONUCLEOPROTEIN 87F (HRP36.1 PROTEIN) (P11PROTEIN) >gi|103193|pir||S13731 heterogenous ribonuclearparticle protein A1 homolog - fruit fly (Drosophilamelanogaster) >gi|2119039|pir||S22315 snRNP-associatedprotein P11 - fruit fly (Drosophila melanogaster)>gi|8094|emb|CAA38574| (X54803) exon 1=1-180, exon2=181-1195, exon 3=1196- 1298, exon 4=1299-2284[Drosophila melanogaster]	1.00E-08	23782
1082	AI945644	bs15b06	FBgn0034033	8	a	7	2	passed				24060
1083	AI945681	bs15f03	FBgn0037185	8	a	7	3	passed		gi|6572164|emb|CAB62984.1| (AL035450) dJ1057D18.1 (novel protein similar to yeast andbacterial PEPP (aminopeptidase P, aminoacylprolineaminopeptidase)) [Homo sapiens]	2.00E-08	24230
1084	AI945721	bs16a12	FBgn0046047	8	a	7	4	passed				23723
1085	AI945949	bs18f10	FBgn0045250	8	a	7	5	passed				20728
1086	AI945990	bs19c03	FBgn0032664	8	a	7	6	passed		gi|182401 (M74089) TB1 [Homo sapiens]	5.00E-21	39207
1087	AI946021	bs19g01	FBgn0051245	8	a	7	7	passed				24364
1088	BE662078	bs20c05	FBgn0011817	8	a	7	8	failed		gi|1362620|pir||B54843 nemo, form II - fruit fly (Drosophila melanogaster) >gi|532559(U12010) putative serine/threonine protein kinase[Drosophila melanogaster]	1.00E-55	18490
1089	AI946269	bs22g11	FBgn0030565	8	a	7	9	passed		gi|5679035|gb|AAD46830.1|AF160890_1 (AF160890) BcDNA.GM05329 [Drosophila melanogaster]	1.00E-08	17326
1090	BE662101	bs23c11	FBgn0037321	8	a	7	10	passed				20879
1091	AI946345	bs23h09	FBgn0039077	8	a	7	11	passed		gi|2988354|dbj|BAA25305.1| (AB006444) alpha-1-microglobulin/bikunin [Cavia porcellus]	1.00E-11	18077
1092	AI946380	bs24f07	FBgn0036288	8	a	7	12	passed				15361
1093	AI945588	bs14e08	FBgn0037346	8	a	8	1	passed		gi|286001|dbj|BAA02795| (D13630) KIAA0005 [Homo sapiens]	7.00E-09	13352
1094	AI945642	bs15b04	FBgn0030725	8	a	8	2	passed				18585
1095	AI945678	bs15e12	FBgn0051294	8	a	8	3	passed				19833
1096	BE662042	bs16a07	FBgn0051533	8	a	8	4	passed				24470
1097	AI945945	bs18f06	FBgn0031546	8	a	8	5	passed				23665
1098	AI945986	bs19b10	FBgn0005648	8	a	8	6	passed				27970
1099	AI946019	bs19f10	FBgn0037245	8	a	8	7	passed				19187
1100	AI946052	bs20b10	FBgn0045234	8	a	8	8	passed				13308
1101	AI946267	bs22g09	FBgn0004227	8	a	8	9	passed		gi|1709331|sp|Q04047|NONA_DROME NO-ON-TRANSIENT A PROTEIN >gi|85081|pir||JH0162 No-on-transient Aprotein form I - fruit fly (Drosophila melanogaster)>gi|157978 (M33496) no-on-transient A product form I[Drosophila melanogaster]	2.00E-32	17078
1102	AI946300	bs23c04	FBgn0029940	8	a	8	10	passed				21793
1103	AI946342	bs23h01	FBgn0031343	8	a	8	11	passed				18970
1104	AI946376	bs24e09	FBgn0045195	8	a	8	12	passed				14656
1105	AI945584	bs14e04	FBgn0035424	8	a	9	1	failed				8763
1106	AI945638	bs15a12	FBgn0045292	8	a	9	2	passed		gi|84417|pir||S01245 hypothetical protein - Caenorhabditis briggsae transposon TCb1	1.00E-16	15163
1107	AI945673	bs15e07	FBgn0046051	8	a	9	3	passed		gi|4972778|gb|AAD34784.1| (AF132196) unknown [Drosophila melanogaster]	2.00E-83	14268
1108	AI945715	bs16a05	FBgn0032259	8	a	9	4	passed		gi|5738380|emb|CAB52823.1| (AL080253) putative protein [Arabidopsis thaliana]	1.00E-11	14242
1109	BE662057	bs18e11	FBgn0020930	8	a	9	5	passed		gi|2801431|gb|AAB97514.1| (AF017783) diacylglycerol kinase epsilon [Drosophila melanogaster]	3.00E-45	18644
1110	AI945983	bs19b07	FBgn0046032	8	a	9	6	passed				21266
1111	BE662066	bs19f04	FBgn0045238	8	a	9	7	passed				21796
1112	AI946047	bs20a12	FBgn0038598	8	a	9	8	passed				11698
1113	AI946263	bs22g05	FBgn0039088	8	a	9	9	passed				14419
1114	AI946296	bs23b11	FBgn0011763	8	a	9	10	passed		gi|4688673|emb|CAA56147.2| (X79708) transcription factor [Drosophila melanogaster]	2.00E-87	21343
1115	AI946340	bs23g10	FBgn0045199	8	a	9	11	passed				15108
1116	BE662129	bs24e04	FBgn0046006	8	a	9	12	passed		gi|4557537|ref|NP_001379.1|PDRG2| developmentally regulated GTP-binding protein 2>gi|1706518|sp|P55039|DRG2_HUMAN DEVELOPMENTALLYREGULATED GTP-BINDING PROTEIN DRG2>gi|1082424|pir||A55014 GTP-binding protein - human>gi|577779|emb|CAA56730| (X80754) GTP-binding protein[Homo sapiens]	5.00E-27	15147
1117	AI945574	bs14d06	FBgn0037566	8	a	10	1	passed				9440
1118	AI945635	bs15a08	FBgn0046054	8	a	10	2	passed		gi|4929739|gb|AAD34130.1|AF151893_1 (AF151893) CGI-135 protein [Homo sapiens]	6.00E-15	15993
1119	AI945672	bs15e05	FBgn0039580	8	a	10	3	passed		gi|5360961|emb|CAB46365.1| (Y18628) glucosamine-f-ructose-6-phosphate aminotransferase[Drosophila melanogaster]	2.00E-75	11381
1120	AI945711	bs15h12	FBgn0028531	8	a	10	4	passed		gi|466161|sp|P34664|YOY6_CAEEL HYPOTHETICAL 62.2 KD PROTEIN ZK652.6 IN CHROMOSOME III	6.00E-12	8254
1121	AI945937	bs18e08	FBgn0037579	8	a	10	5	passed				13797
1122		bs19b02		8	a	10	6	passed	clone bs19b02			16434
1123		bs19f01		8	a	10	7	passed	clone bs19f01			15643
1124	AI946046	bs20a11	FBgn0035999	8	a	10	8	passed				8243
1125	AI946261	bs22g03	FBgn0032894	8	a	10	9	passed				11778
1126	AI946292	bs23b07	FBgn0031912	8	a	10	10	passed		gi|220838|dbj|BAA01504| (D10655) dihydrolipoamide acetyltransferase [Rattus rattus]	1.00E-39	22209
1127	AI946339	bs23g08	FBgn0003410	8	a	10	11	passed		gi|1173438|sp|P21461|SINA_DROME DEVELOPMENTAL PROTEIN SEVEN IN ABSENTIA >gi|280609|pir||A36195developmental protein sina - fruit fly (Drosophilamelanogaster) >gi|158467 (M38384) SEVEN IN ABSTENTIA[Drosophila melanogaster]	8.00E-85	13776
1128	AI946370	bs24d11	FBgn0033279	8	a	10	12	passed				12369
1129	AI945572	bs14d04	FBgn0033461	8	a	11	1	passed				16119
1130	AI945631	bs15a04	FBgn0013432	8	a	11	2	passed				17728
1131	AI945668	bs15e01	FBgn0053218	8	a	11	3	passed				10735
1132	AI945709	bs15h09	FBgn0045284	8	a	11	4	passed				8999
1133	AI945929	bs18d12	FBgn0045254	8	a	11	5	passed				8883
1134	AI945979	bs19a11	FBgn0045244	8	a	11	6	passed				14343
1135	AI946010	bs19e09	FBgn0037455	8	a	11	7	passed				11420
1136	AI946044	bs20a07	FBgn0039251	8	a	11	8	passed				8137
1137	AI946257	bs22f10	FBgn0035944	8	a	11	9	passed		gi|4929765|gb|AAD34143.1|AF151906_1 (AF151906) CGI-148 protein [Homo sapiens]	3.00E-23	11932
1138	BE662098	bs23b03	FBgn0031990	8	a	11	10	passed		gi|6005824|ref|NP_009121.1|PP125| Sec23-interacting protein p125 >gi|4760647|dbj|BAA77392.1| (AB019435)phospholipase [Homo sapiens]	2.00E-09	16803
1139	AI946332	bs23g01	FBgn0035461	8	a	11	11	passed				14716
1140	BE662125	bs24d06	FBgn0011455	8	a	11	12	passed		gi|4505363|ref|NP_002483.1|PNDUFB5| NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 5 (16kD, SGDH)>gi|6093510|sp|O43674|NISM_HUMAN NADH-UBIQUINONEOXIDOREDUCTASE SGDH SUBUNIT PRECURSOR (COMPLEX I-SGDH)(CI-SGDH) >gi|2909854 (AF047181) NADH-ubiquinoneoxidoreductase subunit CI-SGDH [Homo sapiens]	2.00E-14	9910
1141	AI945570	bs14d02	FBgn0038445	8	a	12	1	passed				6640
1142	AI945626	bs14h10	FBgn0017567	8	a	12	2	passed		gi|1171862|sp|P42028|NUIM_BOVIN NADH-UBIQUINONE OXIDOREDUCTASE 23 KD SUBUNIT PRECURSOR (COMPLEXI-23KD) (CI-23KD) (TYKY SUBUNIT) >gi|108808|pir||A38409NADH dehydrogenase (ubiquinone) (EC 1.6.5.3) 23K chainprecursor - bovine >gi|163418 (M58717) NADHdehydrogenase (ubiquinone) [Bos taurus]	4.00E-21	7662
1143	AI945666	bs15d11	FBgn0051169	8	a	12	3	passed				4930
1144	AI945706	bs15h06	FBgn0035164	8	a	12	4	passed				4329
1145	AI945925	bs18d07	FBgn0031776	8	a	12	5	passed		gi|4505739|ref|NP_002613.1|PPFDN1| prefoldin 1 >gi|3212110|emb|CAA76759| (Y17392) prefoldin subunit 1[Homo sapiens]	2.00E-12	5746
1146	AI945977	bs19a09	FBgn0031143	8	a	12	6	passed		gi|4929769|gb|AAD34145.1|AF151908_1 (AF151908) CGI-150 protein [Homo sapiens]	5.00E-44	7806
1147	AI946008	bs19e07	FBgn0040706	8	a	12	7	failed				6280
1148	AI946043	bs20a05	FBgn0046027	8	a	12	8	passed				10620
1149	AI946254	bs22f07	FBgn0046011	8	a	12	9	passed				9924
1150	AI946288	bs23b01	FBgn0045787	8	a	12	10	passed				8647
1151		bs23f10		8	a	12	11	passed	clone bs23f10			7191
1152	AI946366	bs24d03	FBgn0037979	8	a	12	12	passed		gi|2246532 (U93872) ORF 73, contains large complex repeat CR 73 [Kaposi'ssarcoma-associated herpesvirus]	3.00E-08	9946
1153	AI946681	bs29e07	FBgn0038088	9	a	1	1	passed		gi|6560653|gb|AAF16704.1|AF117582_1 (AF117582) calcyphosine-like protein [Manduca sexta]	2.00E-48	51138
1154	AI946717	bs29h08	FBgn0042178	9	a	1	2	failed		gi|4469015|emb|CAB38276| (AL035602) putative protein [Arabidopsis thaliana]	2.00E-18	25080
1155	AI946747	bs30c04		9	a	1	3	passed				37524
1156	AI946777	bs30e11	FBgn0002174	9	a	1	4	failed		gi|542596|pir||S42091 Tid(56) protein - fruit fly (Drosophila melanogaster)>gi|456627|emb|CAA54837| (X77822) Tid(56) [Drosophilamelanogaster] >gi|1487972|emb|CAA64528| (X95241)lethal(2)tumorous imaginal discs [Drosophilamelanogaster] >gi|4007007|emb|CAA66720| (X98094)lethal(2)tumorous imaginal discs [Drosophilamelanogaster]	1.00E-117	29632
1157	AI946916	bs33a03	FBgn0030384	9	a	1	5	failed		gi|1708620|sp|P54367|KC1A_DROME CASEIN KINASE I, ALPHA ISOFORM (CKI-ALPHA) (DMCK1) >gi|1326188(U55848) casein kinase I alpha [Drosophila melanogaster]	2.00E-49	21487
1158	BE662244	bs33e04	FBgn0036305	9	a	1	6	passed		gi|4240237|dbj|BAA74897.1| (AB020681) KIAA0874 protein [Homo sapiens]	7.00E-25	18150
1159	AI946990	bs33g09	FBgn0038395	9	a	1	7	passed				18840
1160	AI947024	bs34b09	FBgn0045102	9	a	1	8	passed				39054
1161	AI947184	bs36a10	FBgn0011217	9	a	1	9	passed				95787
1162	AI947219	bs36d11		9	a	1	10	passed		gi|1362622|pir||A57319 overgrown hematopoietic organs-31 tumor suppressor OHO31 - fruitfly (Drosophila melanogaster) >gi|755726|emb|CAA59753|(X85752) importin-like protein [Drosophila melanogaster]	2.00E-56	91905
1163	AI947263	bs36h12	FBgn0025885	9	a	1	11	passed		gi|4106368 (AF071103) myo-inositol-1-phosphate synthase [Drosophilamelanogaster] >gi|4235230 (AF071104)myo-inositol-1-phosphate synthase [Drosophilamelanogaster]	1.00E-122	83063
1164				9	a	1	12	failed	no sequence - failed PCR			12489
1165	AI946675	bs29e01	FBgn0011823	9	a	2	1	passed				78105
1166	AI946715	bs29h06	FBgn0038311	9	a	2	2	passed				62156
1167	AI946745	bs30c02	FBgn0045777	9	a	2	3	passed				64109
1168	AI946776	bs30e10	FBgn0033286	9	a	2	4	passed				77616
1169	AI946914	bs33a01	FBgn0028902	9	a	2	5	passed				62002
1170		bs33e01		9	a	2	6	passed	clone bs33e01			27663
1171	AI946988	bs33g07	FBgn0051806	9	a	2	7	passed				28827
1172	AI947020	bs34b05	FBgn0038423	9	a	2	8	passed				42727
1173	AI947182	bs36a08	FBgn0037616	9	a	2	9	passed				80795
1174	AI947217	bs36d09	FBgn0036401	9	a	2	10	passed				106036
1175	AI947261	bs36h10	FBgn0035855	9	a	2	11	passed				110844
1176				9	a	2	12	failed	no sequence - failed PCR			14584
1177	AI946673	bs29d11	FBgn0034278	9	a	3	1	passed				81286
1178	AI946713	bs29h04	FBgn0031620	9	a	3	2	passed				58947
1179	AI946742	bs30b11	FBgn0027540	9	a	3	3	passed				73571
1180	AI946774	bs30e08	FBgn0034464	9	a	3	4	passed				100669
1181	AI946913	bs32h10	FBgn0034654	9	a	3	5	passed				99197
1182	AI946955	bs33d08	FBgn0045111	9	a	3	6	passed				38091
1183	AI946985	bs33g04	FBgn0038277	9	a	3	7	passed		gi|2500418|sp|Q24186|RS5_DROME 40S RIBOSOMAL PROTEIN S5 >gi|1203905 (U48394) M(1)15D [Drosophilamelanogaster]	4.00E-76	43383
1184	AI947017	bs34b02	FBgn0038922	9	a	3	8	passed		gi|6166245|sp|O77784|IDHB_BOVIN ISOCITRATE DEHYDROGENASE [NAD] SUBUNIT BETA, MITOCHONDRIALPRECURSOR (ISOCITRIC DEHYDROGENASE) (NAD+-SPECIFIC ICDH)(NAD(+)-ISOCITRATE DEHYDROGENASE SUBUNIT 1) (IDH1)>gi|3643261 (AF090322) NAD(+)-isocitrate dehydrogenasesubunit 1 IDH1-B precursor [Bos taurus]	8.00E-23	53724
1185	AI947178	bs36a04	FBgn0033174	9	a	3	9	passed				95875
1186	AI947215	bs36d07	FBgn0038127	9	a	3	10	passed		gi|6573297|dbj|BAA88305.1| (AB028857) mDj7 [Mus musculus]	3.00E-10	144617
1187	AI947257	bs36h06	FBgn0023521	9	a	3	11	passed		gi|2832763|emb|CAA15685.1| (AL009191) /prediction=(method:genefinder, version:084);/prediction=(method:genscan, version:1.0);/match=(desc:LD09945.5prime LD Drosophila melanogasterembryo BlueScript Drosophila melanogaster cDNA clone...	6.00E-74	81225
1188				9	a	3	12	failed	no sequence - failed PCR			12628
1189	AI946668	bs29d06	FBgn0037857	9	a	4	1	failed				38254
1190	AI946706	bs29g09	FBgn0039113	9	a	4	2	passed				53943
1191	AI946740	bs30b09	FBgn0034225	9	a	4	3	passed		gi|4887100|gb|AAD32190.1|AF132510_1 (AF132510) putative 5'-nucleotidase [Lutzomyia longipalpis]	7.00E-61	92539
1192	AI946771	bs30e05	FBgn0035069	9	a	4	4	passed				97596
1193	AI946912	bs32h08	FBgn0045116	9	a	4	5	passed				59739
1194	AI946950	bs33d02	FBgn0034374	9	a	4	6	passed				28841
1195	AI946983	bs33g02	FBgn0045109	9	a	4	7	passed				32404
1196	AI947012	bs34a09	FBgn0028864	9	a	4	8	passed		gi|2326314|emb|CAA04232| (AJ000675) infection responsive serine protease like protein[Anopheles gambiae]	2.00E-14	50588
1197		bs35h11		9	a	4	9	passed	clone bs35h11			107604
1198	AI947211	bs36d03	FBgn0030764	9	a	4	10	passed				80246
1199	AI947253	bs36h02	FBgn0040812	9	a	4	11	passed				76393
1200				9	a	4	12	failed	no sequence - failed PCR			10648
1201	AI946664	bs29d01	FBgn0032474	9	a	5	1	passed		gi|1706475|sp|P54102|DNJ2_MOUSE DNAJ PROTEIN HOMOLOG 2 (HSJ-2) >gi|1294830 (U53922) DnaJ-likeprotein [Rattus norvegicus] >gi|3025864 (AF055664)DnaJ-like protein [Mus musculus]	1.00E-15	49708
1202	AI946704	bs29g07	FBgn0031814	9	a	5	2	passed		gi|4506867|ref|NP_002994.1|PSEC14L1| SEC14 (S. cerevisiae)-like 1 >gi|2842708|sp|Q92503|SC14_HUMANSEC14-LIKE PROTEIN >gi|1669537|dbj|BAA11048| (D67029)deduced amino acid sequence is highly homologous tohypothetical proteins of C.elegans(T23g5.4 and T23G5.2).[Homo sapiens]	2.00E-34	54899
1203	AI946738	bs30b07	FBgn0002865	9	a	5	3	passed		gi|477772|pir||B48151 sperm tail protein Mst98Cb - fruit fly (Drosophila melanogaster)>gi|8269|emb|CAA47942| (X67704) sperm protein[Drosophila melanogaster]	4.00E-90	58788
1204	AI946768	bs30e02	FBgn0051169	9	a	5	4	passed		gi|3882089|dbj|BAA34405| (AB019545) Glycerol-3-phosphate dehydrogenase [Drosophila montana]>gi|3882093|dbj|BAA34408| (AB019546)Glycerol-3-phosphate dehydrogenase [Drosophila montana]>gi|3882103|dbj|BAA34411| (AB019547)Glycerol-3-phosphate dehydrogenase [Drosophila lacicola]>gi|3882111|dbj|BAA34417| (AB019549)Glycerol-3-phosphate dehydrogenase [Drosophila borealis]>gi|3882115|dbj|BAA34420| (AB019550)Glycerol-3-phosphate dehydrogenase [Drosophilaflavomontana]	3.00E-38	83700
1205	AI946910	bs32h06	FBgn0037985	9	a	5	5	passed				54622
1206	AI946946	bs33c10	FBgn0032481	9	a	5	6	passed				24022
1207	AI946982	bs33g01	FBgn0045770	9	a	5	7	passed		gi|1070493|pir||APBOL leucyl aminopeptidase (EC 3.4.11.1), renal - bovine>gi|410689|bbs|137417 (S65367) leucine aminopeptidase,LAP [cattle, kidney, Peptide, 513 aa] [Bos taurus]	2.00E-36	24890
1208	AI947010	bs34a07	FBgn0032308	9	a	5	8	passed		gi|6174942|sp|Q94920|PORI_DROME VOLTAGE-DEPENDENT ANION-SELECTIVE CHANNEL >gi|1568662 (U70314)voltage dependent anion-selective channel [Drosophilamelanogaster] >gi|2959760|emb|CAA04370| (AJ000880)mitochondrial porin transcript 1 [Drosophilamelanogaster]	4.00E-38	56306
1209		bs35h06		9	a	5	9	passed	clone bs35h06			113077
1210	AI947206	bs36c10	FBgn0053303	9	a	5	10	passed		gi|132560|sp|P07153|RIB1_RAT DOLICHYL-DIPHOSPHOOLIGOSACCHARIDE-P-ROTEIN GLYCOSYLTRANSFERASE 67KD SUBUNIT PRECURSOR (RIBOPHORIN I)>gi|92729|pir||A27274 ribophorin I precursor - rat>gi|736292|emb|CAA28919| (X05300) ribophorin I [Rattusnorvegicus]	1.00E-32	105056
1211	AI947248	bs36g09	FBgn0045079	9	a	5	11	passed				68031
1212				9	a	5	12	failed	no sequence - failed PCR			10691
1213	AI946662	bs29c10	FBgn0034144	9	a	6	1	passed				29845
1214	AI946700	bs29g03	FBgn0045138	9	a	6	2	passed				46815
1215	AI946735	bs30b04	FBgn0063649	9	a	6	3	passed				35610
1216	AI946766	bs30d12	FBgn0030722	9	a	6	4	passed		gi|5262611|emb|CAB45745.1| (AL080154) hypothetical protein [Homo sapiens]	6.00E-13	59146
1217		bs32h01		9	a	6	5	passed	clone bs32h01			59990
1218	AI946942	bs33c06	FBgn0052022	9	a	6	6	passed				25144
1219	AI946980	bs33f11	FBgn0034863	9	a	6	7	passed		gi|3645988|emb|CAA20889.1| (AL031581) /prediction=(method:genefinder, version:084,score:33.11); /prediction=(method:genscan,version:1.0, score:77.16);/motif=(desc:ATP/GTP-binding site motif A (P-loop),dbase:PROSITE, ...	2.00E-49	24861
1220	AI947008	bs34a05	FBgn0039694	9	a	6	8	passed		gi|3880627|emb|CAB07860.1| (Z93785) similar to Protein phosphatase 2C (2 domains); cDNA ESTyk279g8.5 comes from this gene [Caenorhabditis elegans]	1.00E-32	50844
1221	AI947170	bs35h04	FBgn0035133	9	a	6	9	passed				125602
1222	AI947203	bs36c07	FBgn0052440	9	a	6	10	passed				156882
1223	AI947246	bs36g07	FBgn0036091	9	a	6	11	passed				82104
1224				9	a	6	12	failed	no sequence - failed PCR			19810
1225	AI946539	bs27e11	FBgn0045168	9	a	7	1	passed				12517
1226	BE662181	bs28b08	FBgn0045839	9	a	7	2	passed		gi|122002|sp|P02267|H2A_DROME HISTONE H2A >gi|103047|pir||S21938 histone H2A - fruit fly(Drosophila hydei) >gi|1085853|pir||C56612 histone H2A -Tigriopus californicus >gi|2144741|pir||HSFF2 histoneH2A - fruit fly (Drosophila melanogaster)>gi|7435|emb|CAA36807| (X52576) histone H2a [Drosophilahydei] >gi|7441|emb|CAA34921| (X17072) histone H2A[Drosophila hydei] >gi|161898 (M84797) histone H2A[Tigriopus californicus] >gi|260528|bbs|118863 (S49144)histone H2A [Tigriopus californicus, Peptide, 124 aa]	3.00E-42	25365
1227	AI946607	bs28f07	FBgn0026563	9	a	7	3	passed		gi|4389421|gb|AAD19791| (AE001574) unknown [Drosophila melanogaster]	4.00E-60	19416
1228				9	a	7	4	failed	no sequence - failed PCR			16071
1229	AI946811	bs30h09	FBgn0000615	9	a	7	5	passed		gi|103154|pir||A41639 Exuperantia (exu) protein - fruit fly (Drosophila melanogaster)>gi|240992|bbs|72365 (S72363) exu=exuperantia[Drosophila sp., nurse cells, Peptide, 532 aa][Drosophila sp.] >gi|228520|prf||1805249A exuperantiagene [Drosophila melanogaster]	5.00E-99	42034
1230		bs31e05		9	a	7	6	passed	clone bs31e05			43419
