^PLATFORM = GPL13
!Platform_title = MSU-1
!Platform_geo_accession = GPL13
!Platform_status = Public on Jul 20 2001
!Platform_submission_date = Jul 20 2001
!Platform_last_update_date = May 26 2005
!Platform_technology = spotted DNA/cDNA
!Platform_distribution = non-commercial
!Platform_organism = Arabidopsis thaliana
!Platform_taxid = 3702
!Platform_description = Tip Configuration: Standard 1-tip
!Platform_description = Columns per Sector: 1
!Platform_description = Rows per Sector: 1
!Platform_description = Column Spacing: 1.1
!Platform_description = Row Spacing: 1.1
!Platform_description = Microarray containing 11,521 Arabidopsis expressed sequence tags, representing an estimated 7800 unique genes.
!Platform_pubmed_id = 11158533
!Platform_contributor = R,,Schaffer
!Platform_contributor = J,,Landgraf
!Platform_contributor = M,,Accerbi
!Platform_contributor = V,,Simon
!Platform_contributor = M,,Larson
!Platform_contributor = E,,Wisman
!Platform_contact_name = ,,Stanford Microarray Database
!Platform_contact_email = array@genome.stanford.edu
!Platform_contact_phone = 650-498-6012
!Platform_contact_department = Stanford University, School of Medicine
!Platform_contact_institute = Stanford Microarray Database (SMD)
!Platform_contact_address = 300 Pasteur Drive
!Platform_contact_city = Stanford
!Platform_contact_state = CA
!Platform_contact_zip/postal_code = 94305
!Platform_contact_country = USA
!Platform_contact_web_link = http://genome-www5.stanford.edu/
!Platform_sample_id = GSM423
!Platform_sample_id = GSM424
!Platform_sample_id = GSM425
!Platform_sample_id = GSM426
!Platform_sample_id = GSM427
!Platform_sample_id = GSM428
!Platform_sample_id = GSM429
!Platform_sample_id = GSM430
!Platform_sample_id = GSM431
!Platform_sample_id = GSM432
!Platform_sample_id = GSM433
!Platform_sample_id = GSM434
!Platform_sample_id = GSM435
!Platform_series_id = GSE4
!Platform_data_row_count = 12800
#ID = 
#NAME = name of spot
#CLONE_ID = clone identifier
#SPOT_ID = Spot identifier
#Description = description of spot
#GB_ACC = GenBank accession LINK_PRE:"http://www.ncbi.nlm.nih.gov/nuccore/?term="
#Gene Info = information about the gene represented by the sequence in the spot/feature
#SECTOR = spot sector grid coordinate
#SECTORROW = spot row grid coordinate
#SECTORCOL = spot column grid coordinate
#SOURCE = source of clone
#PLATE = clone plate identifier
#PROW = clone plate row
#PCOL = clone plate column
#FAILED = 
#IS_VERIFIED = 
#IS_CONTAMINATED = 
!platform_table_begin
ID	NAME	CLONE_ID	SPOT_ID	Description	GB_ACC	Gene Info	SECTOR	SECTORROW	SECTORCOL	SOURCE	PLATE	PROW	PCOL	FAILED	IS_VERIFIED	IS_CONTAMINATED
3818	37810	129L24T7			R84059	(AC002387) putative cis-Golgi SNARE protein [Arabidopsis thaliana]	1	1	1	MSU:384(10P2)	10	P	2	0	N	U
3819	37811	138E16T7			T46201	(Y15367) MtN19 [Medicago truncatula]	1	1	1	MSU:384(10P3)	10	P	3	0	N	U
3820	37812	148M11T7			T75974	(AF123254) MFP2 [Arabidopsis thaliana]	1	1	1	MSU:384(10P4)	10	P	4	0	N	U
3821	37813	149F9T7			T76382	DNA binding protein (CDC27SH) isolog [Arabidopsis thaliana]	1	1	1	MSU:384(10P5)	10	P	5	0	N	U
3822	37814	158I19XP			AA394730	T7N9.17 [Arabidopsis thaliana]	1	1	1	MSU:384(10P6)	10	P	6	0	N	U
3823	37815	131M8XP			AA394515	F24O1.4 [Arabidopsis thaliana]	1	1	1	MSU:384(10P7)	10	P	7	0	N	U
3824	37816	132H11XP			AA394527		1	1	1	MSU:384(10P8)	10	P	8	0	N	U
3825	37817	140P20XP			AA404827		1	1	1	MSU:384(10P9)	10	P	9	0	N	U
3826	37818	151J12T7			T76424		1	1	1	MSU:384(10P10)	10	P	10	0	N	U
3827	37819	152G13XP			AA394630		1	1	1	MSU:384(10P11)	10	P	11	0	N	U
3828	37820	160A15XP			AA650910		1	1	1	MSU:384(10P12)	10	P	12	0	N	U
3829	37821	133N20T7			T45543	(AC005309) putative serine protease [Arabidopsis thaliana]	1	1	1	MSU:384(10P13)	10	P	13	0	N	U
3830	37822	134I5T7			T46501		1	1	1	MSU:384(10P14)	10	P	14	0	N	U
3831	37823	143K7T7			T46802		1	1	1	MSU:384(10P15)	10	P	15	0	N	U
3832	37824	154A16T7			T76493		1	1	1	MSU:384(10P16)	10	P	16	0	N	U
3833	37825	154J20T7			T88357	ubiquinol--cytochrome-c reductase (EC 1.10.2.2) iron-sulfur protein - potato	1	1	1	MSU:384(10P17)	10	P	17	0	N	U
3834	37826	161L14XP			AA650965		1	1	1	MSU:384(10P18)	10	P	18	0	N	U
3835	37827	135G7XP			AA394538	(AL021961) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(10P19)	10	P	19	0	N	U
3836	37828	136F20XP			AA394578		1	1	1	MSU:384(10P20)	10	P	20	0	N	U
3837	37829	145M7T7			T76126		1	1	1	MSU:384(10P21)	10	P	21	0	N	U
3838	37830	156G15XP			AA394667	(AC004665) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(10P22)	10	P	22	0	N	U
3839	37831	157B10T7			T88480	(AL031004) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(10P23)	10	P	23	0	N	U
3840	37832	162M13T7			R29917		1	1	1	MSU:384(10P24)	10	P	24	0	N	U
3841	37833	163N14T7			R64758	EST gb|R64758 comes from this gene. [Arabidopsis thaliana]	1	1	1	MSU:384(11A1)	11	A	1	0	N	U
3842	37834	164H10XP			AA394686	(D85381) cytochrome c oxidase subunit Vb precursor [Oryza sativa]	1	1	1	MSU:384(11A2)	11	A	2	0	N	U
3843	37835	170O10T7			R65421	(X98861) TFIIA [Arabidopsis thaliana]	1	1	1	MSU:384(11A3)	11	A	3	0	N	U
3844	37836	174M14T7			H36551		1	1	1	MSU:384(11A4)	11	A	4	0	N	U
3845	37837	175A3T7			H36573	(U93215) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(11A5)	11	A	5	0	N	U
3846	37838	178I20T7			H36781	histone H1-3 [Arabidopsis thaliana]	1	1	1	MSU:384(11A6)	11	A	6	0	N	U
3847	37839	165K2T7			R30122		1	1	1	MSU:384(11A7)	11	A	7	0	N	U
3848	37840	166J22XP			AA651006	(AC005970) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(11A8)	11	A	8	0	N	U
3849	37841	172B4T7			H35958	ATAN11 [Arabidopsis thaliana]	1	1	1	MSU:384(11A9)	11	A	9	0	N	U
3850	37842	175H22T7			H36195		1	1	1	MSU:384(11A10)	11	A	10	0	N	U
3851	37843	175N1T7			H36625		1	1	1	MSU:384(11A11)	11	A	11	0	N	U
3852	37844	179K9XP			AA651291		1	1	1	MSU:384(11A12)	11	A	12	0	N	U
3853	37845	167H13XP			AA651026		1	1	1	MSU:384(11A13)	11	A	13	0	N	U
3854	37846	168C9T7			R64892		1	1	1	MSU:384(11A14)	11	A	14	0	N	U
3855	37847	172K24T7			H36013		1	1	1	MSU:384(11A15)	11	A	15	0	N	U
3856	37848	176D13T7			AA712679		1	1	1	MSU:384(11A16)	11	A	16	0	N	U
3857	37849	176M12T7			H36249	ESTs gb|H36249, gb|AA59732 and gb|AA651219 come from this gene. [Arabidopsis thaliana]	1	1	1	MSU:384(11A17)	11	A	17	0	N	U
3858	37850	180J21T7			H37379	similar to class I chitinases (Pfam: PF00182, E=1.2e-142, N=1) [Arabidopsis thaliana]	1	1	1	MSU:384(11A18)	11	A	18	0	N	U
3859	37851	169D14T7			R64953	(AC004665) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(11A19)	11	A	19	0	N	U
3860	37852	169O23XP			AA651068		1	1	1	MSU:384(11A20)	11	A	20	0	N	U
3861	37853	173M22T7			H36096	(AF002109) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(11A21)	11	A	21	0	N	U
3862	37854	177I24T7			AA712687	Similar to red-1 (related to thioredoxin) gene gb|X92750 from Mus musculus.  ESTs gb|AA712687 and gb|Z37223 come from this gene [Arabidopsis thaliana]	1	1	1	MSU:384(11A22)	11	A	22	0	N	U
3863	37855	177P9T7			H36716		1	1	1	MSU:384(11A23)	11	A	23	0	N	U
3864	37856	181I1T7			AA712162		1	1	1	MSU:384(11A24)	11	A	24	0	N	U
3865	37857	182C1T7			AA712240		1	1	1	MSU:384(11B1)	11	B	1	0	N	U
3866	37858	182I21T7			H37065	(AC002505) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(11B2)	11	B	2	0	N	U
3867	37859	187K1XP			AA605413	(AC007260) lcl|prt_seq No definition line found [Arabidopsis thaliana]	1	1	1	MSU:384(11B3)	11	B	3	0	N	U
3868	37860	193P6T7			H76041		1	1	1	MSU:384(11B4)	11	B	4	0	N	U
3869	37861	194O15XP			AA651499	(AC005314) putative chloroplast RNA binding protein precursor [Arabidopsis thaliana]	1	1	1	MSU:384(11B5)	11	B	5	0	N	U
3870	37862	199H23T7			H76622	contains regions of similarity to Haemophilus influenzae permease (SP:P38767) [Arabidopsis thaliana]	1	1	1	MSU:384(11B6)	11	B	6	0	N	U
3871	37863	183O6XP			AA651406		1	1	1	MSU:384(11B7)	11	B	7	0	N	U
3872	37864	184F12T7			H37120	similar to several small proteins (~100 aa) that are induced by heat, auxin, ethylene and wounding such as Phaseolus aureus indole-3-acetic acid induced protein ARG (SW:32292) [Arabidopsis thaliana]	1	1	1	MSU:384(11B8)	11	B	8	0	N	U
3873	37865	190B4XP			AA605463		1	1	1	MSU:384(11B9)	11	B	9	0	N	U
3874	37866	195K17T7			H76453	(AJ001808) succinyl-CoA-ligase beta subunit [Arabidopsis thaliana]	1	1	1	MSU:384(11B10)	11	B	10	0	N	U
3875	37867	196D2T7			AA597355	(AC004684) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(11B11)	11	B	11	0	N	U
3876	37868	200P11T7			H76667		1	1	1	MSU:384(11B12)	11	B	12	0	N	U
3877	37869	185B20T7			AA712270	(AL049482) hypothetical protein [Arabidopsis thaliana]	1	1	1	MSU:384(11B13)	11	B	13	0	N	U
3878	37870	185H22XP			AA605365		1	1	1	MSU:384(11B14)	11	B	14	0	N	U
3879	37871	191K8T7			AA712348	(AC006954) putative WRKY-type DNA binding protein [Arabidopsis thaliana]	1	1	1	MSU:384(11B15)	11	B	15	0	N	U
3880	37872	197E8T7			AA597393		1	1	1	MSU:384(11B16)	11	B	16	0	N	U
3881	37873	197I19T7			AA597406	(AC006200) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(11B17)	11	B	17	0	N	U
3882	37874	202B2T7			AA597587	similar to PSI-K subunit of photosystem I from barley [Medicago sativa]	1	1	1	MSU:384(11B18)	11	B	18	0	N	U
3883	37875	186E14T7			H37221	(Z97343) lactate dehydrogenase [Arabidopsis thaliana]	1	1	1	MSU:384(11B19)	11	B	19	0	N	U
3884	37876	186H11T7			R90396	(AC003033) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(11B20)	11	B	20	0	N	U
3885	37877	192N4T7			R90360	(AC007230) Contains similarity to gb|D13630 KIAA0005 gene from Homo sapiens.  ESTs gb|T45345, gb|T21086, gb|R90360, gb|T20468, gb|T45191 and gb|AI100459 come from this gene. [Arabidopsis thaliana]	1	1	1	MSU:384(11B21)	11	B	21	0	N	U
3886	37878	198A2T7			H76551		1	1	1	MSU:384(11B22)	11	B	22	0	N	U
3887	37879	198E23T7			H76233	(Z97343) thioesterase like protein [Arabidopsis thaliana]	1	1	1	MSU:384(11B23)	11	B	23	0	N	U
3888	37880	203A5T7			H77073	(AC000107) F17F8.15 [Arabidopsis thaliana]	1	1	1	MSU:384(11B24)	11	B	24	0	N	U
3889	37881	203O20T7			H76815	(AC005917) putative potassium/proton antiporter [Arabidopsis thaliana]	1	1	1	MSU:384(11C1)	11	C	1	0	N	U
3890	37882	204D17T7			H76836	(Z99707) receptor kinase-like protein [Arabidopsis thaliana]	1	1	1	MSU:384(11C2)	11	C	2	0	N	U
3891	37883	210D14T7			N37341	NADH dehydrogenase (EC 1.6.99.3) - potato	1	1	1	MSU:384(11C3)	11	C	3	0	N	U
3892	37884	219J16T7			AA597726	40S RIBOSOMAL PROTEIN S18	1	1	1	MSU:384(11C4)	11	C	4	0	N	U
3893	37885	220D2T7			N38569		1	1	1	MSU:384(11C5)	11	C	5	0	N	U
3894	37886	226E17T7			N65315		1	1	1	MSU:384(11C6)	11	C	6	0	N	U
3895	37887	204O1T7			H76886		1	1	1	MSU:384(11C7)	11	C	7	0	N	U
3896	37888	205J12T7			H76906		1	1	1	MSU:384(11C8)	11	C	8	0	N	U
3897	37889	212D5T7			N37434	(Z97343) hypothetical protein [Arabidopsis thaliana]	1	1	1	MSU:384(11C9)	11	C	9	0	N	U
3898	37890	220P15T7			N38615		1	1	1	MSU:384(11C10)	11	C	10	0	N	U
3899	37891	221H24T7			N38668	(AC005309) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(11C11)	11	C	11	0	N	U
3900	37892	229K15T7			N65461	Similar to ATP-dependent Clp protease (gb|D90915). EST gb|N65461  comes from this gene. [Arabidopsis thaliana]	1	1	1	MSU:384(11C12)	11	C	12	0	N	U
3901	37893	206F22T7			N37171		1	1	1	MSU:384(11C13)	11	C	13	0	N	U
3902	37894	206O16T7			N37197	(Z97336) hypothetical protein [Arabidopsis thaliana]	1	1	1	MSU:384(11C14)	11	C	14	0	N	U
3903	37895	214F11T7			N37525	(AL021961) glucosyltransferase -like protein [Arabidopsis thaliana]	1	1	1	MSU:384(11C15)	11	C	15	0	N	U
3904	37896	222C9T7			N38276	(AC006223) putative CCR4-associated factor [Arabidopsis thaliana]	1	1	1	MSU:384(11C16)	11	C	16	0	N	U
3905	37897	222M14T7			N38314		1	1	1	MSU:384(11C17)	11	C	17	0	N	U
3906	37898	240D1T7			N65847		1	1	1	MSU:384(11C18)	11	C	18	0	N	U
3907	37899	207M13T7			N37219	(AL080254) reticuline oxidase-like protein [Arabidopsis thaliana]	1	1	1	MSU:384(11C19)	11	C	19	0	N	U
3908	37900	208D19T7			N37135	FARNESYL-DIPHOSPHATE FARNESYLTRANSFERASE (SQUALENE SYNTHETASE) (SQS) (SS) (FPP:FPP FARNESYLTRANSFERASE)	1	1	1	MSU:384(11C20)	11	C	20	0	N	U
3909	37901	217P4T7			N38450	(Z97341) hypothetical protein [Arabidopsis thaliana]	1	1	1	MSU:384(11C21)	11	C	21	0	N	U
3910	37902	223O20T7			N64994		1	1	1	MSU:384(11C22)	11	C	22	0	N	U
3911	37903	224H17T7			N65274	(AL096860) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(11C23)	11	C	23	0	N	U
3912	37904	241A22T7			N65677	(AL022023) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(11C24)	11	C	24	0	N	U
3913	37905	242H3T7			N96998	(AL035353) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(11D1)	11	D	1	0	N	U
3914	37906	244B2T7			AA597794	2-oxoglutarate/malate translocator (clone OMT103), mitochondrial membrane - proso millet	1	1	1	MSU:384(11D2)	11	D	2	0	N	U
3915	37907	251B19T7			AA605323	(AL023094) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(11D3)	11	D	3	0	N	U
3916	37908	288A3T7			AA395755		1	1	1	MSU:384(11D4)	11	D	4	0	N	U
3917	37909	289E1T7			AA650877	(AC007119) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(11D5)	11	D	5	0	N	U
3918	37910	310H8T7			AA394443	60S RIBOSOMAL PROTEIN L44	1	1	1	MSU:384(11D6)	11	D	6	0	N	U
3919	37911	245D8T7			N97125	RNA polymerase II third largest chain RPB35.5A - Arabidopsis thaliana	1	1	1	MSU:384(11D7)	11	D	7	0	N	U
3920	37912	245N14T7			AA597845		1	1	1	MSU:384(11D8)	11	D	8	0	N	U
3921	37913	268A11XP			AA605576		1	1	1	MSU:384(11D9)	11	D	9	0	N	U
3922	37914	292H1T7			AA395813	F1N21.6 [Arabidopsis thaliana]	1	1	1	MSU:384(11D10)	11	D	10	0	N	U
3923	37915	294E2T7			AA395837		1	1	1	MSU:384(11D11)	11	D	11	0	N	U
3924	37916	314E6T7			AA395551	(AL035523) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(11D12)	11	D	12	0	N	U
3925	37917	246P24T7			AA598062		1	1	1	MSU:384(11D13)	11	D	13	0	N	U
3926	37918	247I9T7			AA597920		1	1	1	MSU:384(11D14)	11	D	14	0	N	U
3927	37919	276C10T7			AA650646	ubiquitin specific protease 14 (tRNA-guanine transglycosylase)	1	1	1	MSU:384(11D15)	11	D	15	0	N	U
3928	37920	303C8T7			AA395902		1	1	1	MSU:384(11D16)	11	D	16	0	N	U
3929	37921	304H7T7			AA394317		1	1	1	MSU:384(11D17)	11	D	17	0	N	U
3930	37922	317G4T7			AA394972	(AC006223) putative CCR4-associated factor [Arabidopsis thaliana]	1	1	1	MSU:384(11D18)	11	D	18	0	N	U
3931	37923	248J10T7			W43222	(Z97337) hypothetical protein [Arabidopsis thaliana]	1	1	1	MSU:384(11D19)	11	D	19	0	N	U
3932	37924	249J4T7			AA713321		1	1	1	MSU:384(11D20)	11	D	20	0	N	U
3933	37925	282A11T7			AA650757	hypothetical protein [Arabidopsis thaliana]	1	1	1	MSU:384(11D21)	11	D	21	0	N	U
3934	37926	307E4T7			AA394392		1	1	1	MSU:384(11D22)	11	D	22	0	N	U
3935	37927	308C11T7			AA394409		1	1	1	MSU:384(11D23)	11	D	23	0	N	U
3936	37928	31C12XP			AA585922		1	1	1	MSU:384(11D24)	11	D	24	0	N	U
3937	37929	E6G9T7			AA042360	(Y13176) multicatalytic endopeptidase [Arabidopsis thaliana]	1	1	1	MSU:384(11E1)	11	E	1	0	N	U
3938	37930	E7C4T7			AA042604	(Z97343) hypothetical protein [Arabidopsis thaliana]	1	1	1	MSU:384(11E2)	11	E	2	0	N	U
3939	37931	F3C7T7			N95933		1	1	1	MSU:384(11E3)	11	E	3	0	N	U
3940	37932	G6G8T7			N96141		1	1	1	MSU:384(11E4)	11	E	4	0	N	U
3941	37933	G8C1T7			N96311		1	1	1	MSU:384(11E5)	11	E	5	0	N	U
3942	37934	H8H7T7			AA042415		1	1	1	MSU:384(11E6)	11	E	6	0	N	U
3943	37935	E8E1T7			AA042749		1	1	1	MSU:384(11E7)	11	E	7	0	N	U
3944	37936	E8H10T7			AA042782		1	1	1	MSU:384(11E8)	11	E	8	0	N	U
3945	37937	F7A11T7			N95914	(U90439) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(11E9)	11	E	9	0	N	U
3946	37938	G9G9T7			N95857		1	1	1	MSU:384(11E10)	11	E	10	0	N	U
3947	37939	G10F4T7			N96204		1	1	1	MSU:384(11E11)	11	E	11	0	N	U
3948	37940	K2C2T7			AA728462	(AL049482) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(11E12)	11	E	12	0	N	U
3949	37941	E10E1T7			AA040975	(Y12227) hypothetical protein [Arabidopsis thaliana]	1	1	1	MSU:384(11E13)	11	E	13	0	N	U
3950	37942	E10G2T7			AA040996	(AC006416) ESTs gb|T20589, gb|T04648, gb|AA597906, gb|T04111, gb|R84180, gb|R65428, gb|T44439, gb|T76570, gb|R90004, gb|T45020, gb|T42457, gb|T20921, gb|AA042762 and gb|AA720210 come from this gene. [Arabidopsis thaliana]	1	1	1	MSU:384(11E14)	11	E	14	0	N	U
3951	37943	G1D12T7			N96085		1	1	1	MSU:384(11E15)	11	E	15	0	N	U
3952	37944	G12B10T7			W43457		1	1	1	MSU:384(11E16)	11	E	16	0	N	U
3953	37945	H1H4T7			W43541	(Z97343) hypothetical protein [Arabidopsis thaliana]	1	1	1	MSU:384(11E17)	11	E	17	0	N	U
3954	37946	E1B3T7			AA041066		1	1	1	MSU:384(11E18)	11	E	18	0	N	U
3955	37947	E12C2T7			AA042645	(AB006810) ATMRK1 [Arabidopsis thaliana]	1	1	1	MSU:384(11E19)	11	E	19	0	N	U
3956	37948	F1B7T7			N96397		1	1	1	MSU:384(11E20)	11	E	20	0	N	U
3957	37949	G3G12T7			N96228	(AC002510) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(11E21)	11	E	21	0	N	U
3958	37950	H3E12T7			W43420	(AC007369) Unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(11E22)	11	E	22	0	N	U
3959	37951	H4H12T7			W43761	(AC005623) putative PCI domain protein [Arabidopsis thaliana]	1	1	1	MSU:384(11E23)	11	E	23	0	N	U
3960	37952	E2H4T7			AA042134	(AL078637) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(11E24)	11	E	24	0	N	U
3961	EMPTY		EMPTY				1	1	1	MSU:384(11F1)	11	F	1	0	N	U
3962	EMPTY		EMPTY				1	1	1	MSU:384(11F2)	11	F	2	0	N	U
3963	EMPTY		EMPTY				1	1	1	MSU:384(11F3)	11	F	3	0	N	U
3964	EMPTY		EMPTY				1	1	1	MSU:384(11F4)	11	F	4	0	N	U
3965	EMPTY		EMPTY				1	1	1	MSU:384(11F5)	11	F	5	0	N	U
3966	EMPTY		EMPTY				1	1	1	MSU:384(11F6)	11	F	6	0	N	U
3967	EMPTY		EMPTY				1	1	1	MSU:384(11F7)	11	F	7	0	N	U
3968	EMPTY		EMPTY				1	1	1	MSU:384(11F8)	11	F	8	0	N	U
3969	EMPTY		EMPTY				1	1	1	MSU:384(11F9)	11	F	9	0	N	U
3970	EMPTY		EMPTY				1	1	1	MSU:384(11F10)	11	F	10	0	N	U
3971	EMPTY		EMPTY				1	1	1	MSU:384(11F11)	11	F	11	0	N	U
3972	EMPTY		EMPTY				1	1	1	MSU:384(11F12)	11	F	12	0	N	U
3973	EMPTY		EMPTY				1	1	1	MSU:384(11F13)	11	F	13	0	N	U
3974	EMPTY		EMPTY				1	1	1	MSU:384(11F14)	11	F	14	0	N	U
3975	EMPTY		EMPTY				1	1	1	MSU:384(11F15)	11	F	15	0	N	U
3976	EMPTY		EMPTY				1	1	1	MSU:384(11F16)	11	F	16	0	N	U
3977	EMPTY		EMPTY				1	1	1	MSU:384(11F17)	11	F	17	0	N	U
3978	EMPTY		EMPTY				1	1	1	MSU:384(11F18)	11	F	18	0	N	U
3979	EMPTY		EMPTY				1	1	1	MSU:384(11F19)	11	F	19	0	N	U
3980	EMPTY		EMPTY				1	1	1	MSU:384(11F20)	11	F	20	0	N	U
3981	EMPTY		EMPTY				1	1	1	MSU:384(11F21)	11	F	21	0	N	U
3982	EMPTY		EMPTY				1	1	1	MSU:384(11F22)	11	F	22	0	N	U
3983	EMPTY		EMPTY				1	1	1	MSU:384(11F23)	11	F	23	0	N	U
3984	EMPTY		EMPTY				1	1	1	MSU:384(11F24)	11	F	24	0	N	U
3985	EMPTY		EMPTY				1	1	1	MSU:384(11G1)	11	G	1	0	N	U
3986	EMPTY		EMPTY				1	1	1	MSU:384(11G2)	11	G	2	0	N	U
3987	EMPTY		EMPTY				1	1	1	MSU:384(11G3)	11	G	3	0	N	U
3988	EMPTY		EMPTY				1	1	1	MSU:384(11G4)	11	G	4	0	N	U
3989	EMPTY		EMPTY				1	1	1	MSU:384(11G5)	11	G	5	0	N	U
3990	EMPTY		EMPTY				1	1	1	MSU:384(11G6)	11	G	6	0	N	U
3991	EMPTY		EMPTY				1	1	1	MSU:384(11G7)	11	G	7	0	N	U
3992	EMPTY		EMPTY				1	1	1	MSU:384(11G8)	11	G	8	0	N	U
3993	EMPTY		EMPTY				1	1	1	MSU:384(11G9)	11	G	9	0	N	U
3994	EMPTY		EMPTY				1	1	1	MSU:384(11G10)	11	G	10	0	N	U
3995	EMPTY		EMPTY				1	1	1	MSU:384(11G11)	11	G	11	0	N	U
3996	EMPTY		EMPTY				1	1	1	MSU:384(11G12)	11	G	12	0	N	U
3997	EMPTY		EMPTY				1	1	1	MSU:384(11G13)	11	G	13	0	N	U
3998	EMPTY		EMPTY				1	1	1	MSU:384(11G14)	11	G	14	0	N	U
3999	EMPTY		EMPTY				1	1	1	MSU:384(11G15)	11	G	15	0	N	U
4000	EMPTY		EMPTY				1	1	1	MSU:384(11G16)	11	G	16	0	N	U
4001	37953	20G4T7			T04143	(Y08624) Ted2 [Vigna unguiculata]	1	1	1	MSU:384(11G17)	11	G	17	0	N	U
4002	37954	47B12T7			T14104		1	1	1	MSU:384(11G18)	11	G	18	0	N	U
4003	37955	49B6T7			T14187		1	1	1	MSU:384(11G19)	11	G	19	0	N	U
4004	37956	89I20T7			T20915		1	1	1	MSU:384(11G20)	11	G	20	0	N	U
4005	37957	93E17T7			T21231	(AL035528) hypothetical protein [Arabidopsis thaliana]	1	1	1	MSU:384(11G21)	11	G	21	0	N	U
4006	37958	93P15T7			T21528		1	1	1	MSU:384(11G22)	11	G	22	0	N	U
4007	37959	35D10T7			T04467	protein from Oryza sativa and contains a PF|01566 Nramp domain. [Arabidopsis thaliana]	1	1	1	MSU:384(11G23)	11	G	23	0	N	U
4008	37960	64B5T7			T41695	3-DEHYDROQUINATE SYNTHASE	1	1	1	MSU:384(11G24)	11	G	24	0	N	U
4009	37961	67C5BT7			T41762		1	1	1	MSU:384(11H1)	11	H	1	0	N	U
4010	37962	90I8T7			AA394469		1	1	1	MSU:384(11H2)	11	H	2	0	N	U
4011	37963	95J22T7			T21615		1	1	1	MSU:384(11H3)	11	H	3	0	N	U
4012	37964	96H2T7			T21679		1	1	1	MSU:384(11H4)	11	H	4	0	N	U
4013	37965	38E11XP			AA585976		1	1	1	MSU:384(11H5)	11	H	5	0	N	U
4014	37966	75F4T7			T45410		1	1	1	MSU:384(11H6)	11	H	6	0	N	U
4015	37967	78C9T7			AA067552		1	1	1	MSU:384(11H7)	11	H	7	0	N	U
4016	37968	91I21T7			AA067468	(AC007727) Contains similarity to gb|U07707 epidermal growth factor receptor substrate (eps15) from Homo sapiens and contains 2 PF|00036 EF hand domains.  ESTs gb|T44428 and gb|AA395440 come from this gene. [Arabidop...	1	1	1	MSU:384(11H8)	11	H	8	0	N	U
4017	37969	97O3XP			AA395674		1	1	1	MSU:384(11H9)	11	H	9	0	N	U
4018	37970	98G10T7			AA657306		1	1	1	MSU:384(11H10)	11	H	10	0	N	U
4019	37971	41B4T7			T13797		1	1	1	MSU:384(11H11)	11	H	11	0	N	U
4020	37972	83A12T7			R84042		1	1	1	MSU:384(11H12)	11	H	12	0	N	U
4021	37973	85D9T7			T20499		1	1	1	MSU:384(11H13)	11	H	13	0	N	U
4022	37974	92H23XP			AA586278		1	1	1	MSU:384(11H14)	11	H	14	0	N	U
4023	37975	99H5T7			T21427		1	1	1	MSU:384(11H15)	11	H	15	0	N	U
4024	37976	103E13T7			T22261		1	1	1	MSU:384(11H16)	11	H	16	0	N	U
4025	37977	104G9T7			T21917		1	1	1	MSU:384(11H17)	11	H	17	0	N	U
4026	37978	109K2XP			AA394930		1	1	1	MSU:384(11H18)	11	H	18	0	N	U
4027	37979	110C13XP			AA585851		1	1	1	MSU:384(11H19)	11	H	19	0	N	U
4028	37980	115H1XP			AI100359		1	1	1	MSU:384(11H20)	11	H	20	0	N	U
4029	37981	119H2T7			T45650	GMP SYNTHASE [GLUTAMINE-HYDROLYZING] (GLUTAMINE AMIDOTRANSFERASE) (GMP SYNTHETASE)	1	1	1	MSU:384(11H21)	11	H	21	0	N	U
4030	37982	119M5XP			AA395286		1	1	1	MSU:384(11H22)	11	H	22	0	N	U
4031	37983	105H20T7			T22470		1	1	1	MSU:384(11H23)	11	H	23	0	N	U
4032	37984	110P15T7			AA721891		1	1	1	MSU:384(11H24)	11	H	24	0	N	U
4033	37985	111E10XP			AI100279		1	1	1	MSU:384(11I1)	11	I	1	0	N	U
4034	37986	116G6XP			AA395155		1	1	1	MSU:384(11I2)	11	I	2	0	N	U
4035	37987	120O4T7			T44002	(AL035525) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(11I3)	11	I	3	0	N	U
